LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
388.9419;20.1867;-2.2043;NaN;NaN;NaN;NaN;NaN;NaN
388.9416;19.9039;-2.2043;NaN;NaN;NaN;NaN;NaN;NaN
388.9416;19.2424;-1.9617;NaN;NaN;NaN;NaN;NaN;NaN
388.9208;18.8105;-1.9617;NaN;NaN;NaN;NaN;NaN;NaN
388.5658;18.7411;-2.1640;NaN;NaN;NaN;NaN;NaN;NaN
388.4930;18.2793;-2.2010;NaN;NaN;NaN;NaN;NaN;NaN
388.4031;18.0246;-2.1640;NaN;NaN;NaN;NaN;NaN;NaN
388.3028;17.6958;-2.1640;NaN;NaN;NaN;NaN;NaN;NaN
388.3028;17.1622;-2.1359;NaN;NaN;NaN;NaN;NaN;NaN
388.2926;16.9417;-1.8745;NaN;NaN;NaN;NaN;NaN;NaN
388.0236;16.5520;-1.8745;NaN;NaN;NaN;NaN;NaN;NaN
387.9540;16.1929;-1.8745;NaN;NaN;NaN;NaN;NaN;NaN
387.9540;15.8345;-1.9019;NaN;NaN;NaN;NaN;NaN;NaN
387.7266;15.5370;-1.9019;NaN;NaN;NaN;NaN;NaN;NaN
387.5232;15.0656;-1.9019;NaN;NaN;NaN;NaN;NaN;NaN
387.5210;14.4206;-1.7744;NaN;NaN;NaN;NaN;NaN;NaN
387.1464;13.6775;-1.7048;NaN;NaN;NaN;NaN;NaN;NaN
386.9706;13.4294;-1.4634;NaN;NaN;NaN;NaN;NaN;NaN
386.7788;12.4210;-1.1695;NaN;NaN;NaN;NaN;NaN;NaN
386.1258;11.0539;-1.1465;NaN;NaN;NaN;NaN;NaN;NaN
386.1258;9.9655;-0.8772;NaN;NaN;NaN;NaN;NaN;NaN
385.8005;8.9286;-0.6203;NaN;NaN;NaN;NaN;NaN;NaN
385.6674;7.5689;2.8728;NaN;NaN;NaN;NaN;NaN;NaN
385.4620;5.6493;4.4732;NaN;NaN;NaN;NaN;NaN;NaN
384.6587;3.3652;5.5930;NaN;NaN;NaN;NaN;NaN;NaN
383.6715;0.6967;6.9549;NaN;NaN;NaN;NaN;NaN;NaN
382.4240;-2.4140;8.6663;NaN;NaN;NaN;NaN;NaN;NaN
380.9946;-5.9901;10.3222;NaN;NaN;NaN;NaN;NaN;NaN
379.5614;-10.0032;12.3305;NaN;NaN;NaN;NaN;NaN;NaN
377.8220;-14.6607;14.6208;NaN;NaN;NaN;NaN;NaN;NaN
376.2612;-19.7553;17.4907;NaN;NaN;NaN;NaN;NaN;NaN
374.8150;-25.1345;20.7997;NaN;NaN;NaN;NaN;NaN;NaN
372.6897;-29.9641;24.3709;NaN;NaN;NaN;NaN;NaN;NaN
371.0376;-36.2367;28.3905;NaN;NaN;NaN;NaN;NaN;NaN
369.4726;-42.9191;32.8130;NaN;NaN;NaN;NaN;NaN;NaN
369.4411;-50.9557;38.8422;NaN;NaN;NaN;NaN;NaN;NaN
368.0882;-58.6115;43.8429;NaN;NaN;NaN;NaN;NaN;NaN
366.4183;-66.5750;48.7107;NaN;NaN;NaN;NaN;NaN;NaN
364.3851;-75.1148;53.4692;NaN;NaN;NaN;NaN;NaN;NaN
362.6301;-84.0139;58.9828;NaN;NaN;NaN;NaN;NaN;NaN
360.6079;-93.0615;64.8697;NaN;NaN;NaN;NaN;NaN;NaN
358.6568;-102.4920;71.0731;NaN;NaN;NaN;NaN;NaN;NaN
356.6446;-112.1340;77.8812;NaN;NaN;NaN;NaN;NaN;NaN
355.5621;-122.0545;85.9369;NaN;NaN;NaN;NaN;NaN;NaN
353.7594;-131.9597;93.5124;NaN;NaN;NaN;NaN;NaN;NaN
352.0838;-141.9588;101.5332;NaN;NaN;NaN;NaN;NaN;NaN
350.1620;-152.1436;109.7064;NaN;NaN;NaN;NaN;NaN;NaN
348.5392;-162.1469;118.6024;NaN;NaN;NaN;NaN;NaN;NaN
346.9619;-172.4138;127.7655;NaN;NaN;NaN;NaN;NaN;NaN
345.3393;-183.2458;137.3609;NaN;NaN;NaN;NaN;NaN;NaN
343.1123;-191.0923;145.7303;NaN;NaN;NaN;NaN;NaN;NaN
341.3822;-200.8166;155.4266;NaN;NaN;NaN;NaN;NaN;NaN
339.6647;-210.2279;165.3359;NaN;NaN;NaN;NaN;NaN;NaN
337.9242;-219.5209;175.2237;NaN;NaN;NaN;NaN;NaN;NaN
336.2354;-228.5440;185.0357;NaN;NaN;NaN;NaN;NaN;NaN
333.5220;-237.2669;196.9854;NaN;NaN;NaN;NaN;NaN;NaN
331.9713;-245.9906;206.3823;NaN;NaN;NaN;NaN;NaN;NaN
330.3171;-254.3626;216.2317;NaN;NaN;NaN;NaN;NaN;NaN
329.1247;-263.1150;224.4936;NaN;NaN;NaN;NaN;NaN;NaN
327.2334;-270.8840;235.7313;NaN;NaN;NaN;NaN;NaN;NaN
325.4408;-278.6381;245.2537;NaN;NaN;NaN;NaN;NaN;NaN
323.6037;-285.8521;254.3098;NaN;NaN;NaN;NaN;NaN;NaN
321.7279;-293.0774;263.6332;NaN;NaN;NaN;NaN;NaN;NaN
319.8282;-300.0353;272.7664;NaN;NaN;NaN;NaN;NaN;NaN
317.7506;-306.5972;281.8577;NaN;NaN;NaN;NaN;NaN;NaN
315.5951;-312.8188;290.9192;NaN;NaN;NaN;NaN;NaN;NaN
313.5705;-318.9974;299.4637;NaN;NaN;NaN;NaN;NaN;NaN
311.5290;-324.8259;307.6736;NaN;NaN;NaN;NaN;NaN;NaN
309.4501;-330.4756;315.6211;NaN;NaN;NaN;NaN;NaN;NaN
307.3257;-335.8572;323.3019;NaN;NaN;NaN;NaN;NaN;NaN
305.1548;-341.0691;330.6105;NaN;NaN;NaN;NaN;NaN;NaN
302.9172;-345.9527;337.7115;NaN;NaN;NaN;NaN;NaN;NaN
300.6479;-350.6737;344.3765;NaN;NaN;NaN;NaN;NaN;NaN
298.3449;-355.0964;350.7467;NaN;NaN;NaN;NaN;NaN;NaN
295.9889;-359.3999;356.7687;NaN;NaN;NaN;NaN;NaN;NaN
293.6273;-363.3927;362.4631;NaN;NaN;NaN;NaN;NaN;NaN
291.2591;-366.9836;367.8323;NaN;NaN;NaN;NaN;NaN;NaN
288.8779;-370.2979;372.8801;NaN;NaN;NaN;NaN;NaN;NaN
286.5151;-373.5505;377.5898;NaN;NaN;NaN;NaN;NaN;NaN
284.1154;-376.6354;381.9997;NaN;NaN;NaN;NaN;NaN;NaN
281.7619;-379.2410;386.0531;NaN;NaN;NaN;NaN;NaN;NaN
279.3967;-381.9374;389.8286;NaN;NaN;NaN;NaN;NaN;NaN
277.0553;-384.4149;393.2977;NaN;NaN;NaN;NaN;NaN;NaN
274.7441;-386.7466;396.3939;NaN;NaN;NaN;NaN;NaN;NaN
272.4136;-388.7662;399.2712;NaN;NaN;NaN;NaN;NaN;NaN
270.1787;-390.8489;401.8777;NaN;NaN;NaN;NaN;NaN;NaN
267.9651;-392.5140;404.1376;NaN;NaN;NaN;NaN;NaN;NaN
265.7758;-394.2108;406.2445;NaN;NaN;NaN;NaN;NaN;NaN
263.5370;-396.5775;408.1169;NaN;NaN;NaN;NaN;NaN;NaN
261.5586;-397.8868;409.5929;NaN;NaN;NaN;NaN;NaN;NaN
259.6184;-399.1718;410.7813;NaN;NaN;NaN;NaN;NaN;NaN
257.7866;-400.2979;411.6724;NaN;NaN;NaN;NaN;NaN;NaN
256.0924;-401.2216;412.3731;NaN;NaN;NaN;NaN;NaN;NaN
254.4718;-402.1689;412.8182;NaN;NaN;NaN;NaN;NaN;NaN
253.0518;-403.1082;412.8182;NaN;NaN;NaN;NaN;NaN;NaN
252.2529;-403.9784;412.8182;NaN;NaN;NaN;NaN;NaN;NaN
251.1780;-404.5566;412.7419;NaN;NaN;NaN;NaN;NaN;NaN
250.1802;-405.0273;412.4476;NaN;NaN;NaN;NaN;NaN;NaN
249.3053;-405.3184;412.1657;NaN;NaN;NaN;NaN;NaN;NaN
248.5947;-405.6907;411.8242;NaN;NaN;NaN;NaN;NaN;NaN
248.1522;-405.9165;411.2774;NaN;NaN;NaN;NaN;NaN;NaN
247.7792;-406.1052;410.9191;NaN;NaN;NaN;NaN;NaN;NaN
247.4797;-406.2050;410.7793;NaN;NaN;NaN;NaN;NaN;NaN
247.4551;-406.5047;410.1342;NaN;NaN;NaN;NaN;NaN;NaN
247.4392;-406.8431;409.4529;NaN;NaN;NaN;NaN;NaN;NaN
