LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
30.4953;201.5219;903.5870;14.0644;292.9377;1140.1234;-18.2108;315.7182;1461.2665
30.4733;201.1056;903.7914;14.1770;292.8673;1140.1147;-18.2746;315.4078;1461.2285
30.4480;200.6503;904.0574;14.3217;292.8462;1140.1241;-18.3666;315.0297;1461.2011
30.4162;200.1468;904.3907;14.5083;292.8718;1140.1494;-18.4999;314.5966;1461.1800
30.3765;199.5891;904.7953;14.7376;292.9585;1140.1911;-18.6600;314.1263;1461.1702
30.3294;198.9697;905.2800;15.0145;293.1079;1140.2509;-18.8223;313.6249;1461.1767
30.2792;198.2824;905.8502;15.3391;293.3276;1140.3291;-18.9855;313.1025;1461.2013
30.2392;197.5158;906.5233;15.7175;293.6167;1140.4261;-19.1384;312.5593;1461.2436
30.2064;196.6614;907.3094;16.1498;293.9813;1140.5433;-19.2652;312.0022;1461.3117
30.1366;195.7041;908.1998;16.6388;294.4189;1140.6832;-19.3875;311.4375;1461.3961
30.0230;194.6084;909.2233;17.1873;294.9327;1140.8524;-19.5007;310.8515;1461.5003
29.8677;193.3852;910.3864;17.7929;295.5266;1141.0416;-19.6046;310.2539;1461.6221
29.6725;192.0592;911.6551;18.4609;296.1894;1141.2429;-19.7065;309.6257;1461.7609
29.4310;190.6215;913.0543;19.1986;296.8993;1141.4483;-19.8067;308.9781;1461.9047
29.1568;189.0116;914.6113;20.0061;297.6473;1141.6712;-19.9096;308.3118;1462.0500
28.8141;187.2153;916.3258;20.8845;298.4237;1141.9158;-20.0380;307.6404;1462.1857
28.4009;185.2345;918.2045;21.8259;299.2248;1142.1891;-20.1569;306.9558;1462.3222
27.8928;183.0346;920.2649;22.8321;300.0319;1142.4984;-20.2887;306.2480;1462.4534
27.2766;180.5929;922.5184;23.9019;300.8357;1142.8445;-20.4622;305.5161;1462.5708
26.5438;177.8996;924.9904;25.0371;301.6204;1143.2280;-20.6769;304.7618;1462.6675
25.6842;174.9565;927.6915;26.2271;302.3793;1143.6513;-20.9332;303.9919;1462.7534
24.6266;173.7194;928.8189;27.4775;303.0856;1144.1133;-21.2177;303.2137;1462.8201
23.4604;172.8851;929.6050;28.7894;303.7251;1144.6162;-21.5173;302.4285;1462.8761
22.1865;172.3395;930.1779;30.1635;304.2719;1145.1541;-21.8449;301.6785;1462.9087
20.8181;171.6571;930.9314;31.5965;304.7072;1145.7383;-22.1923;300.9483;1462.9282
19.3406;170.6053;932.0749;33.0836;305.0146;1146.3692;-22.5441;300.2667;1462.9286
17.7409;169.5759;933.2659;34.6096;305.1804;1147.0488;-22.8950;299.5905;1462.9189
15.9715;169.4478;933.7138;36.1607;305.2075;1147.7629;-23.2140;298.9850;1462.9112
14.0754;169.9700;933.6970;37.7298;305.0836;1148.5012;-23.5065;298.4311;1462.9010
12.0728;170.7808;933.5503;39.2949;304.7952;1149.2728;-23.8012;297.9491;1462.8792
10.0021;171.5580;933.6072;40.8484;304.3282;1150.0614;-24.0899;297.5224;1462.8501
7.8389;172.6925;933.5147;42.3764;303.6842;1150.8709;-24.3629;297.1264;1462.8253
5.5955;173.8951;933.5178;43.8620;302.8592;1151.6961;-24.6217;296.7471;1462.8129
3.2716;174.8199;933.9409;45.3097;301.8324;1152.5311;-24.8701;296.3879;1462.8070
0.9463;173.4647;936.6746;46.7062;300.6077;1153.3837;-25.1237;296.0504;1462.8170
-1.4278;171.0785;940.5985;48.0329;299.1685;1154.2463;-25.3817;295.7394;1462.8376
-3.8148;167.3690;945.9754;49.2880;297.5323;1155.1210;-25.6381;295.4354;1462.8714
-6.3252;164.0406;951.2530;50.4661;295.6798;1156.0064;-25.8983;295.1454;1462.9125
-22.3509;117.7992;984.4140;51.5651;293.6101;1156.9106;-26.1737;294.8497;1462.9590
-36.3097;69.8635;1017.7595;52.5731;291.3295;1157.8202;-26.4515;294.5969;1463.0209
-44.6799;33.3143;1043.7945;53.4985;288.8139;1158.7480;-26.7541;294.3185;1463.0889
