RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-376.2868;169.5536;784.0979;-378.4128;268.5602;977.1656;-366.9010;275.1588;1231.2546
-376.2800;169.5588;784.1338;-378.3907;268.6018;977.1345;-366.8776;275.3082;1231.2218
-376.2661;169.5327;784.1078;-378.3557;268.6481;977.0844;-366.9825;275.3039;1231.2676
-376.2308;169.5121;784.0090;-378.3412;268.6664;977.0701;-366.9799;275.3565;1231.2322
-376.2503;169.5352;783.9939;-378.3362;268.6359;977.0696;-366.7117;275.3097;1230.8767
-376.2162;169.5148;784.0027;-378.3036;268.6977;977.0364;-366.9564;275.5858;1231.1651
-376.1803;169.5136;783.9906;-378.2919;268.6853;977.0084;-366.9390;275.5654;1231.1086
-376.1480;169.5202;783.9962;-378.2560;268.7264;976.9763;-366.8494;275.6162;1230.9456
-376.1179;169.5044;783.9362;-378.2366;268.7619;976.9495;-366.9680;275.7305;1231.0831
-376.0898;169.5143;783.9544;-378.2110;268.7839;976.9202;-366.9603;275.7451;1231.0167
-376.0710;169.5113;783.9027;-378.1936;268.7914;976.9015;-366.9772;275.7876;1231.0207
-376.0504;169.5114;783.8861;-378.1781;268.8034;976.8755;-367.0140;275.8053;1231.0495
-376.0266;169.4984;783.8370;-378.1611;268.8106;976.8543;-366.9966;275.8311;1230.9876
-376.0093;169.5191;783.8407;-378.1246;268.8448;976.8175;-367.0283;275.8879;1230.9945
-376.0061;169.5380;783.8514;-378.1180;268.8416;976.8263;-367.0390;275.8473;1231.0298
-375.9523;169.5143;783.7980;-378.1006;268.8556;976.8056;-367.0773;275.8373;1231.0606
-375.9390;169.5442;783.8031;-378.0783;268.8704;976.7784;-367.1184;275.8224;1231.0941
-375.9101;169.5447;783.8335;-378.0626;268.8639;976.7829;-367.0152;275.8849;1230.9918
-375.8890;169.5542;783.7693;-378.0290;268.9111;976.7565;-367.0478;275.8884;1231.0007
-375.8666;169.5561;783.7359;-378.0193;268.8963;976.7597;-367.0846;275.7974;1231.0559
-375.8497;169.5807;783.7435;-377.9966;268.9014;976.7510;-367.0936;275.7969;1231.0606
-375.8297;169.6047;783.7593;-377.9689;268.9076;976.7288;-366.9542;275.9672;1230.9101
-375.8057;169.6224;783.8007;-377.9384;268.9276;976.7530;-367.0535;275.8882;1231.0270
-375.7689;169.6147;783.7648;-377.9109;268.9204;976.7479;-366.9675;275.9585;1230.9615
-375.7377;169.6279;783.7747;-377.8848;268.9327;976.7599;-366.9991;275.8914;1231.0207
-375.7056;169.6438;783.7831;-377.8845;268.9002;976.8098;-366.9018;275.8473;1230.9630
-375.6893;169.6702;783.8124;-377.8606;268.8973;976.7915;-366.8436;275.8825;1230.9237
